日期,代码,类型,触发价,后1日%,后3日%,后5日%,后10日%
2010-07-06,000593,0-点火启动(精选),6.35,0.31,3.15,4.88,10.0
2017-01-20,000593,2-极致缩量(精选),10.17,1.67,1.67,0.49,3.24
2017-12-01,000593,1-共振金叉(精选),8.88,1.13,-5.0,-5.0,-5.0
2020-02-10,000593,0-点火启动(精选),5.17,0.97,1.74,3.48,3.68
2018-05-23,002726,0-点火启动(精选),6.66,1.8,10.0,10.0,10.0
2021-04-08,002726,2-极致缩量(精选),9.8,0.41,7.45,10.0,10.0
2016-12-16,002539,2-极致缩量(精选),8.81,1.82,5.11,3.75,5.45
2016-12-19,002539,0-点火启动(精选),8.97,-2.23,4.57,1.0,3.68
2017-05-17,002539,2-极致缩量(精选),6.46,0.93,-3.25,-5.0,-5.0
2018-10-19,603339,1-共振金叉(精选),8.32,6.49,5.53,6.25,10.0
2021-02-09,603339,1-共振金叉(精选),7.98,1.88,5.89,10.0,10.0
2023-10-25,603339,0-点火启动(精选),10.81,1.48,4.07,3.89,6.75
2003-03-24,000026,2-极致缩量(精选),6.93,-0.14,-0.43,-0.72,-1.44
2003-03-25,000026,2-极致缩量(精选),6.92,0.29,0.0,-1.3,-5.0
2003-04-15,000026,0-点火启动(精选),5.9,-2.71,-5.0,-5.0,-5.0
2012-06-11,000026,0-点火启动(精选),7.66,-1.44,7.31,6.66,-5.0
2012-07-20,000026,2-极致缩量(精选),6.13,-5.0,-5.0,-5.0,-5.0
2018-06-25,000026,2-极致缩量(精选),6.55,1.07,-3.97,-5.0,-5.0
2020-12-29,000026,0-点火启动(精选),9.19,6.75,10.0,10.0,10.0
2018-08-08,002082,2-极致缩量(精选),9.47,1.58,10.0,10.0,10.0
2021-01-15,002082,2-极致缩量(精选),10.3,8.74,10.0,10.0,-5.0
2018-06-25,002608,0-点火启动(精选),6.08,4.77,3.62,3.78,6.58
2012-11-02,000823,2-极致缩量(精选),8.99,-0.89,-2.11,-5.0,-5.0
2022-04-14,000823,0-点火启动(精选),9.62,-0.73,1.35,-2.08,-5.0
2001-10-12,600241,0-点火启动(精选),9.9,0.2,-5.0,-5.0,-5.0
2018-06-14,600241,2-极致缩量(精选),8.21,-3.41,-5.0,-5.0,-5.0
2010-07-06,002009,0-点火启动(精选),10.07,2.38,10.0,10.0,10.0
2016-12-19,002009,2-极致缩量(精选),14.11,1.06,2.48,1.7,2.41
2018-06-25,002009,1-共振金叉(精选),11.49,1.04,-1.48,1.74,0.78
2018-06-26,002009,2-极致缩量(精选),11.61,0.17,1.38,3.1,-5.0
2022-04-27,002009,1-共振金叉(精选),13.56,-1.18,10.0,10.0,10.0
2022-11-01,002009,0-点火启动(精选),15.01,1.2,10.0,10.0,10.0
2012-05-03,002623,0-点火启动(精选),20.67,0.15,2.81,-0.24,-2.27
2012-05-04,002623,2-极致缩量(精选),20.7,0.97,-0.29,-0.48,-5.0
2017-04-27,002623,0-点火启动(精选),27.87,0.54,-2.48,1.4,-5.0
2017-05-26,002623,1-共振金叉(精选),24.06,-0.87,-5.0,-5.0,-5.0
2017-05-31,002623,2-极致缩量(精选),23.85,-4.82,-5.0,-5.0,-5.0
2018-02-12,002623,1-共振金叉(精选),16.16,0.0,1.98,5.69,10.0
2018-02-13,002623,2-极致缩量(精选),16.16,0.37,1.98,6.44,10.0
2025-01-08,002623,2-极致缩量(精选),14.41,-0.35,-5.0,-5.0,-5.0
2017-01-20,603309,0-点火启动(精选),15.7,2.23,2.68,2.99,4.9
2017-05-02,603309,2-极致缩量(精选),13.58,-0.15,-2.28,-5.0,-5.0
2017-05-26,603309,1-共振金叉(精选),11.3,-0.09,-5.0,-5.0,-5.0
2017-05-31,603309,0-点火启动(精选),11.29,-5.0,-5.0,-5.0,-5.0
2018-02-13,002747,2-极致缩量(精选),8.89,1.12,2.02,10.0,10.0
2018-09-13,002747,0-点火启动(精选),10.9,-0.09,-5.0,-5.0,-5.0
2018-09-14,002747,2-极致缩量(精选),10.89,-5.0,-5.0,-5.0,-5.0
2021-09-08,002747,2-极致缩量(精选),25.11,-1.67,0.28,-1.27,-5.0
2022-04-28,002747,2-极致缩量(精选),13.36,10.0,10.0,10.0,10.0
2023-10-26,002747,0-点火启动(精选),18.87,1.96,-0.69,-4.08,6.15
2024-07-19,002747,1-共振金叉(精选),12.52,0.56,-4.47,-5.0,-5.0
2021-08-02,603087,0-点火启动(精选),72.19,1.68,-0.47,3.82,4.21
2022-04-14,603087,2-极致缩量(精选),45.96,0.37,-2.63,-5.0,-5.0
2022-08-30,603087,0-点火启动(精选),35.46,-1.27,-1.47,-5.0,-5.0
2022-03-21,002867,0-点火启动(精选),10.56,0.28,-2.37,-5.0,-5.0
2024-08-08,002867,0-点火启动(精选),10.31,-1.75,-2.52,-5.0,-5.0
2018-09-05,603063,0-点火启动(精选),6.95,0.0,-3.6,0.29,0.0
2018-09-06,603063,2-极致缩量(精选),6.95,-1.01,0.43,0.29,-0.43
2018-10-17,603063,0-点火启动(精选),5.44,-5.0,-5.0,-5.0,-5.0
2024-05-31,603063,2-极致缩量(精选),17.45,1.95,3.27,-0.29,3.32
2001-11-01,000506,0-点火启动(精选),8.41,0.0,2.5,0.24,10.0
2001-11-02,000506,2-极致缩量(精选),8.41,-0.95,-1.55,10.0,10.0
2011-10-25,000506,0-点火启动(精选),7.89,1.01,1.39,-0.76,10.0
2011-12-29,000506,0-点火启动(精选),6.49,10.0,10.0,10.0,10.0
2020-12-30,603138,0-点火启动(精选),14.06,1.14,2.49,-5.0,-5.0
2024-06-11,603138,0-点火启动(精选),10.92,1.19,2.84,5.77,-5.0
2020-07-29,002427,0-点火启动(精选),5.57,5.03,10.0,10.0,10.0
2023-08-29,002427,1-共振金叉(精选),6.22,0.64,-0.16,0.8,-1.93
2017-04-28,000657,2-极致缩量(精选),5.75,2.61,10.0,10.0,10.0
2022-09-05,000657,0-点火启动(精选),9.51,6.31,10.0,10.0,-5.0
2024-07-30,000657,2-极致缩量(精选),8.09,4.2,1.24,0.0,-0.87
2010-07-06,000901,0-点火启动(精选),5.85,0.85,2.91,2.56,8.72
2017-05-31,000901,2-极致缩量(精选),13.49,-4.45,-5.0,-5.0,-5.0
2018-02-13,000901,0-点火启动(精选),9.97,0.3,2.91,10.0,10.0
2016-02-01,600587,2-极致缩量(精选),17.88,3.41,6.77,2.63,10.0
2017-06-06,600587,2-极致缩量(精选),11.58,2.59,2.59,3.45,1.99
2022-12-26,600587,2-极致缩量(精选),15.68,0.32,0.0,2.49,4.91
2023-08-09,600587,0-点火启动(精选),19.67,-1.63,0.56,0.41,-5.0
2019-07-12,603086,0-点火启动(精选),6.38,-1.57,-0.94,-5.0,-5.0
2012-11-22,000917,0-点火启动(精选),8.72,0.8,-5.0,-5.0,-5.0
2012-12-03,000917,0-点火启动(精选),8.19,4.27,10.0,10.0,10.0
2017-05-16,000917,0-点火启动(精选),11.32,2.21,3.0,-5.0,-5.0
2017-05-31,000917,2-极致缩量(精选),10.84,-2.31,-0.55,2.68,1.48
2007-11-29,000421,0-点火启动(精选),8.13,-2.34,0.12,2.95,10.0
2008-03-20,000421,0-点火启动(精选),7.31,0.68,-5.0,-5.0,-5.0
2014-05-23,000895,1-共振金叉(精选),6.11,8.02,3.44,2.62,-5.0
2020-02-07,603289,0-点火启动(精选),6.86,2.62,5.39,2.92,10.0
2017-11-29,600909,0-点火启动(精选),6.43,-1.4,-5.0,-5.0,-5.0
2017-12-11,600909,2-极致缩量(精选),5.9,-1.86,-0.85,-0.51,-4.75
2018-01-26,601689,0-点火启动(精选),8.45,-2.84,-5.0,-5.0,-5.0
2024-02-01,601689,0-点火启动(精选),33.21,-5.0,-5.0,-5.0,-5.0
2020-03-20,002508,1-共振金叉(精选),21.9,-5.0,-5.0,-5.0,-5.0
2022-10-12,002508,0-点火启动(精选),19.6,0.05,2.5,-0.56,-5.0
2018-02-02,002241,0-点火启动(精选),13.21,-5.0,-5.0,-5.0,-5.0
2022-03-10,002241,0-点火启动(精选),37.14,-5.0,-5.0,-5.0,-5.0
2022-04-15,002241,0-点火启动(精选),31.04,3.93,-2.35,-5.0,-5.0
2017-07-21,002162,1-共振金叉(精选),5.64,-0.53,-1.77,0.89,3.19
2011-06-23,002198,0-点火启动(精选),5.13,0.78,3.31,0.78,8.38
2021-09-06,002198,0-点火启动(精选),7.55,1.19,0.66,0.66,-5.0
2022-04-28,002414,1-共振金叉(精选),7.79,4.88,10.0,10.0,10.0
2018-08-09,603139,0-点火启动(精选),17.95,1.39,1.78,-1.34,-0.78
2024-02-19,603139,1-共振金叉(精选),10.85,10.0,10.0,10.0,10.0
2017-04-20,002259,0-点火启动(精选),8.34,0.84,-2.16,-1.56,1.08
2017-05-18,002259,0-点火启动(精选),6.96,-1.15,-5.0,-5.0,-5.0
2001-08-02,000570,0-点火启动(精选),6.4,-2.19,-5.0,-5.0,-5.0
2001-08-30,000570,2-极致缩量(精选),5.45,-0.92,-0.37,1.47,-5.0
2001-08-31,000570,2-极致缩量(精选),5.4,-1.67,2.04,-1.85,-5.0
2010-07-06,000570,0-点火启动(精选),7.89,2.66,3.04,3.17,6.46
2013-08-01,000570,0-点火启动(精选),5.28,1.33,5.68,2.46,10.0
2017-12-11,000570,2-极致缩量(精选),5.39,-1.11,0.19,0.56,3.15
2019-01-08,002442,2-极致缩量(精选),6.76,0.15,0.0,2.51,1.78
2019-01-09,002442,0-点火启动(精选),6.77,-1.03,4.43,1.77,2.51
2018-06-26,603758,1-共振金叉(精选),5.85,0.0,10.0,10.0,-5.0
2021-05-10,603758,2-极致缩量(精选),6.43,-0.62,-5.0,-5.0,-5.0
2021-05-11,603758,0-点火启动(精选),6.39,-0.47,-5.0,-5.0,-5.0
2024-01-25,603758,0-点火启动(精选),8.72,-1.83,-5.0,-5.0,-5.0
2017-07-21,002229,2-极致缩量(精选),9.69,-0.21,-1.34,-0.1,10.0
2021-02-03,002229,0-点火启动(精选),5.75,0.7,-4.35,-5.0,-5.0
2014-12-26,002635,2-极致缩量(精选),7.2,-2.08,0.14,7.92,10.0
2020-11-05,002635,0-点火启动(精选),18.06,-2.6,0.61,-1.33,-1.11
1999-04-28,000610,0-点火启动(精选),6.11,1.8,3.11,3.93,-5.0
2002-11-19,000610,0-点火启动(精选),6.49,-2.93,-5.0,-5.0,-5.0
2010-07-06,000610,0-点火启动(精选),6.01,10.0,10.0,10.0,10.0
2011-10-12,000610,0-点火启动(精选),7.87,1.65,-0.51,-5.0,-5.0
2011-10-13,000610,0-点火启动(精选),8.0,-1.38,-5.0,-5.0,-5.0
2018-06-25,000610,2-极致缩量(精选),5.67,2.65,1.76,1.94,2.47
2012-07-02,000655,0-点火启动(精选),10.49,-0.57,-5.0,-5.0,-5.0
2013-07-01,000655,0-点火启动(精选),6.68,0.45,3.14,-4.04,-5.0
2018-01-18,000655,0-点火启动(精选),5.7,-1.23,1.23,1.93,-5.0
2022-10-11,000655,2-极致缩量(精选),5.98,1.84,4.35,5.18,1.17
2010-02-11,600596,0-点火启动(精选),9.85,2.03,0.51,7.41,-0.3
2011-01-27,600596,0-点火启动(精选),6.09,2.79,6.08,10.0,10.0
2017-05-16,601700,0-点火启动(精选),5.65,-0.35,1.06,-1.06,-5.0
2017-05-17,601700,0-点火启动(精选),5.63,-1.07,1.95,-5.0,-5.0
2000-09-11,600638,2-极致缩量(精选),10.37,0.58,-0.77,-4.44,-5.0
2000-09-25,600638,1-共振金叉(精选),9.72,1.34,0.1,2.26,-4.01
2020-02-07,600638,2-极致缩量(精选),5.02,2.39,3.98,3.59,10.0
2020-02-10,600638,0-点火启动(精选),5.14,0.19,0.0,4.28,10.0
2021-02-18,600638,0-点火启动(精选),5.29,4.73,3.59,7.56,4.54
2016-06-23,601199,0-点火启动(精选),6.78,-5.0,-5.0,-5.0,-5.0
2000-10-19,000801,0-点火启动(精选),6.34,-5.0,-5.0,-5.0,-5.0
2017-04-28,000801,2-极致缩量(精选),8.97,0.45,0.45,-5.0,-5.0
2017-05-02,000801,2-极致缩量(精选),9.01,1.89,-3.66,-5.0,-5.0
2017-12-11,000801,2-极致缩量(精选),5.7,-2.98,-0.53,0.0,-5.0
2011-05-06,600499,0-点火启动(精选),6.54,-5.0,-5.0,-5.0,-5.0
2014-05-26,600499,2-极致缩量(精选),6.67,0.0,-3.15,1.65,6.15
2018-06-25,600499,2-极致缩量(精选),5.17,-5.0,-5.0,-5.0,-5.0
2017-04-21,000890,0-点火启动(精选),9.37,-5.0,-5.0,-5.0,-5.0
2017-11-24,000890,2-极致缩量(精选),6.42,4.05,3.58,3.12,5.45
2022-04-28,002386,1-共振金叉(精选),5.93,10.0,10.0,10.0,10.0
2022-10-11,002386,1-共振金叉(精选),7.4,1.08,0.81,2.03,-5.0
2003-01-08,600367,0-点火启动(精选),6.98,1.43,-1.58,3.3,1.29
2004-08-20,600367,2-极致缩量(精选),5.91,-1.18,0.68,0.34,1.18
2017-06-06,600367,0-点火启动(精选),9.49,2.95,1.58,2.95,10.0
2018-06-25,600367,2-极致缩量(精选),7.73,1.16,-0.26,10.0,10.0
2023-05-16,605305,0-点火启动(精选),21.99,10.0,10.0,10.0,10.0
2025-04-11,605305,2-极致缩量(精选),22.68,0.71,-3.4,-5.0,-5.0
2025-04-14,605305,2-极致缩量(精选),22.84,-0.48,-5.0,-5.0,-5.0
2017-05-31,002780,2-极致缩量(精选),19.45,-5.0,-5.0,-5.0,-5.0
2018-02-09,002780,0-点火启动(精选),13.13,1.14,4.57,2.44,6.78
2018-02-12,002780,0-点火启动(精选),13.28,-5.0,-5.0,-5.0,-5.0
2018-09-14,002780,0-点火启动(精选),9.86,-5.0,-5.0,-5.0,-5.0
2010-07-06,600133,0-点火启动(精选),6.49,3.24,3.7,2.77,10.0
2011-06-02,000970,0-点火启动(精选),8.51,1.76,4.47,-0.94,-3.17
2011-12-20,000970,0-点火启动(精选),8.0,-5.0,-5.0,-5.0,-5.0
2011-12-27,000970,0-点火启动(精选),7.51,5.06,10.0,10.0,10.0
2010-07-06,600109,0-点火启动(精选),5.83,0.86,2.06,0.69,5.32
2017-05-12,600109,0-点火启动(精选),10.9,2.11,2.48,1.1,5.5
2022-04-29,600109,0-点火启动(精选),7.88,1.4,-1.9,-0.38,-1.52
2000-01-04,600818,0-点火启动(精选),5.86,5.12,8.02,1.88,-5.0
2003-11-14,600818,0-点火启动(精选),5.22,1.34,1.34,3.07,10.0
2017-05-31,600818,2-极致缩量(精选),21.14,-5.0,-5.0,-5.0,-5.0
2018-02-22,600818,2-极致缩量(精选),16.0,0.56,7.56,8.38,10.0
2018-02-23,600818,2-极致缩量(精选),16.09,6.09,6.96,7.02,10.0
2018-08-27,600818,0-点火启动(精选),11.29,-0.18,8.24,10.0,10.0
2018-10-19,600818,0-点火启动(精选),8.53,6.21,6.92,10.0,10.0
2020-03-20,600818,2-极致缩量(精选),9.74,-2.57,1.85,-0.51,-2.67
2021-07-30,600818,0-点火启动(精选),8.22,0.73,2.55,-2.55,5.23
2021-08-02,600818,2-极致缩量(精选),8.28,0.12,-2.78,-1.81,0.48
2023-03-28,600818,0-点火启动(精选),20.44,0.54,5.53,10.0,10.0
2023-08-15,600818,0-点火启动(精选),16.22,-2.34,-5.0,-5.0,-5.0
2014-04-08,002264,2-极致缩量(精选),6.96,1.58,4.89,10.0,10.0
2002-11-18,000862,2-极致缩量(精选),5.63,1.24,-5.0,-5.0,-5.0
2010-07-06,000862,0-点火启动(精选),8.54,0.82,2.93,5.04,10.0
2011-12-19,000862,0-点火启动(精选),7.19,-0.97,-5.0,-5.0,-5.0
2011-12-20,000862,0-点火启动(精选),7.12,-3.37,-5.0,-5.0,-5.0
2017-10-24,000862,0-点火启动(精选),6.26,0.64,1.44,-1.12,-5.0
2017-11-08,000862,0-点火启动(精选),5.74,-0.52,0.87,-2.61,-5.0
2011-12-19,002338,1-共振金叉(精选),10.6,0.85,-0.75,-1.79,-5.0
2015-01-09,002338,0-点火启动(精选),20.85,-5.0,-5.0,-5.0,-5.0
2015-08-28,002338,0-点火启动(精选),22.62,1.59,-5.0,-5.0,-5.0
2017-06-06,002338,2-极致缩量(精选),15.72,4.58,5.28,4.64,7.7
2018-01-19,002338,0-点火启动(精选),13.06,1.3,7.12,4.98,-5.0
2021-02-09,002338,1-共振金叉(精选),14.23,1.41,9.56,10.0,10.0
2013-05-06,600815,0-点火启动(精选),5.02,0.6,-1.39,-0.4,2.59
2013-05-07,600815,2-极致缩量(精选),5.05,-0.4,-0.4,-2.18,1.98
2001-08-02,600363,0-点火启动(精选),8.55,-0.94,-5.0,-5.0,-5.0
2011-06-22,600363,1-共振金叉(精选),9.89,6.27,10.0,10.0,10.0
2018-06-25,600363,2-极致缩量(精选),8.45,2.01,0.83,1.66,2.37
2018-10-17,600363,0-点火启动(精选),7.0,-3.14,-5.0,-5.0,-5.0
2021-10-20,600363,0-点火启动(精选),27.72,1.3,0.69,-1.37,8.55
2008-09-17,002123,0-点火启动(精选),6.58,-5.0,-5.0,-5.0,-5.0
2012-05-22,002123,1-共振金叉(精选),13.37,-1.8,-3.14,-5.0,-5.0
2012-06-13,002123,0-点火启动(精选),11.61,-0.69,-1.81,-0.09,-5.0
2012-06-14,002123,2-极致缩量(精选),11.53,-2.34,1.21,-2.52,-5.0
2017-05-25,002123,0-点火启动(精选),11.33,-0.26,-1.32,0.0,-1.68
2017-05-26,002123,2-极致缩量(精选),11.3,0.27,0.8,-0.27,-0.18
2018-06-25,002123,2-极致缩量(精选),8.72,0.46,-0.69,-1.49,-5.0
2020-12-31,002123,2-极致缩量(精选),14.2,-0.07,-1.69,-5.0,-5.0
2022-02-08,002123,1-共振金叉(精选),14.14,5.87,3.61,4.88,10.0
2018-09-07,002870,0-点火启动(精选),15.96,-2.82,4.07,-2.13,-5.0
2018-10-17,002870,0-点火启动(精选),12.85,-1.01,6.69,4.2,10.0
2018-10-18,002870,0-点火启动(精选),12.72,3.85,5.74,3.69,10.0
2016-12-15,603011,0-点火启动(精选),10.91,0.46,0.09,3.85,2.75
2016-12-19,603011,0-点火启动(精选),10.79,1.2,5.0,5.19,6.12
2018-02-22,603011,0-点火启动(精选),7.89,-1.39,3.04,6.84,6.08
2016-12-16,002458,2-极致缩量(精选),10.81,-0.93,0.09,-3.33,-3.52
2022-03-11,002458,0-点火启动(精选),8.29,-3.26,-5.0,-5.0,-5.0
2018-08-08,002732,0-点火启动(精选),17.39,1.5,1.73,-0.06,-5.0
2018-09-14,002732,0-点火启动(精选),15.74,-1.65,1.46,3.11,-2.54
2022-05-05,002732,0-点火启动(精选),17.65,-2.55,-1.47,-1.93,0.74
2008-08-15,601857,0-点火启动(精选),9.24,-5.0,-5.0,-5.0,-5.0
2008-12-31,601857,2-极致缩量(精选),5.68,3.7,5.63,0.7,2.64
2010-05-12,601857,1-共振金叉(精选),6.89,1.6,-5.0,-5.0,-5.0
2010-05-13,601857,0-点火启动(精选),7.0,-1.0,-5.0,-5.0,-5.0
2015-08-07,601857,0-点火启动(精选),8.12,4.93,3.94,3.82,-5.0
2015-08-28,601857,0-点火启动(精选),6.59,-5.0,-5.0,-5.0,-5.0
2020-10-30,603690,0-点火启动(精选),26.65,-5.0,-5.0,-5.0,-5.0
2022-02-15,603690,0-点火启动(精选),32.3,-0.59,-0.46,-0.59,10.0
2023-10-12,603209,1-共振金叉(精选),16.07,0.19,0.5,-2.92,-5.0
2020-11-06,603229,0-点火启动(精选),10.07,3.28,1.89,2.38,3.18
2017-05-22,600712,2-极致缩量(精选),7.03,-5.0,-5.0,-5.0,-5.0
2018-02-13,600712,2-极致缩量(精选),6.51,0.61,7.22,7.07,10.0
2011-01-20,002132,0-点火启动(精选),6.65,9.92,10.0,10.0,10.0
2022-09-21,603386,1-共振金叉(精选),10.24,-0.59,-5.0,-5.0,-5.0
2022-09-22,603386,2-极致缩量(精选),10.18,-3.14,-5.0,-5.0,-5.0
2023-05-11,603386,1-共振金叉(精选),9.93,-1.01,-0.3,3.22,7.35
2010-07-07,600362,1-共振金叉(精选),17.46,10.0,10.0,10.0,10.0
2011-05-10,600362,2-极致缩量(精选),28.59,-1.54,-5.0,-5.0,-5.0
2013-04-19,600362,0-点火启动(精选),16.04,0.25,0.31,0.37,3.05
2013-04-22,600362,1-共振金叉(精选),16.08,-4.42,0.87,-3.61,1.87
2010-07-06,000510,0-点火启动(精选),6.61,1.06,2.87,2.42,7.41
2017-04-28,000510,2-极致缩量(精选),9.04,0.66,1.55,-4.42,-5.0
2017-05-02,000510,2-极致缩量(精选),9.1,2.09,-0.66,-5.0,-5.0
2017-06-07,000510,0-点火启动(精选),7.09,0.14,-3.67,10.0,10.0
2017-06-08,000510,2-极致缩量(精选),7.1,-0.42,0.85,10.0,10.0
2021-02-10,002660,2-极致缩量(精选),5.99,2.84,10.0,10.0,10.0
2019-06-13,002859,2-极致缩量(精选),15.1,-0.46,-2.25,2.45,2.12
2022-03-10,002859,0-点火启动(精选),28.04,-5.0,-5.0,-5.0,-5.0
2023-04-28,002859,0-点火启动(精选),24.47,0.61,3.39,3.35,10.0
2023-05-04,002859,0-点火启动(精选),24.62,1.18,1.38,1.54,8.41
2018-09-17,002507,1-共振金叉(精选),15.47,2.78,4.72,10.0,10.0
2019-08-09,002507,0-点火启动(精选),15.36,0.0,-0.91,-0.52,1.11
2020-11-19,002507,2-极致缩量(精选),27.56,3.16,4.17,0.76,10.0
2021-07-30,002507,1-共振金叉(精选),21.86,-5.0,-5.0,-5.0,-5.0
2017-04-27,600561,0-点火启动(精选),10.17,-0.39,-0.49,-2.65,-5.0
2018-06-26,600561,0-点火启动(精选),5.92,-0.34,1.18,1.18,-5.0
2017-04-28,603100,2-极致缩量(精选),7.03,-0.28,-0.57,-5.0,-5.0
2017-05-02,603100,0-点火启动(精选),7.01,-0.29,-2.28,-5.0,-5.0
2017-05-31,603100,0-点火启动(精选),5.83,-5.0,-5.0,-5.0,-5.0
2004-03-22,600645,0-点火启动(精选),6.17,-0.16,-2.43,-1.46,-2.76
2013-08-02,600645,2-极致缩量(精选),27.09,0.89,1.51,-0.52,10.0
2013-08-05,600645,1-共振金叉(精选),27.33,3.26,0.8,-0.62,-5.0
2021-07-30,600645,0-点火启动(精选),19.38,0.1,1.65,-0.93,0.36
2011-06-01,600284,1-共振金叉(精选),5.34,-1.69,2.62,-1.69,2.81
2016-01-14,600284,0-点火启动(精选),6.3,-3.17,-5.0,-5.0,-5.0
2019-01-04,002302,0-点火启动(精选),8.2,0.98,10.0,10.0,10.0
2018-06-22,002240,1-共振金叉(精选),11.5,-1.22,0.52,4.43,10.0
2018-06-25,002240,2-极致缩量(精选),11.36,0.88,2.73,10.0,10.0
2023-08-29,002240,1-共振金叉(精选),23.24,-0.77,-0.56,1.94,-0.22
2001-02-12,600258,2-极致缩量(精选),10.47,-0.57,-1.53,-1.34,2.2
2002-11-25,600258,1-共振金叉(精选),6.06,-5.0,-5.0,-5.0,-5.0
2010-05-21,600258,0-点火启动(精选),10.35,4.06,2.61,4.25,-5.0
2011-05-10,600258,0-点火启动(精选),12.39,-1.45,-1.69,-2.99,-5.0
2011-12-16,600258,0-点火启动(精选),7.93,-1.26,-5.0,-5.0,-5.0
2013-11-04,600258,2-极致缩量(精选),7.56,1.19,2.38,1.32,5.42
2011-10-12,600062,0-点火启动(精选),9.79,1.53,-2.15,-5.0,-5.0
2011-10-25,600062,0-点火启动(精选),8.6,3.14,5.81,5.0,10.0
2014-05-22,600062,2-极致缩量(精选),8.32,0.48,6.13,3.49,4.09
2018-10-19,600933,0-点火启动(精选),5.65,10.0,10.0,10.0,10.0
2020-03-25,600933,1-共振金叉(精选),8.91,-2.81,-5.0,-5.0,-5.0
2021-09-28,600933,1-共振金叉(精选),10.72,0.19,4.2,10.0,10.0
2024-07-09,600933,0-点火启动(精选),13.23,4.38,6.58,1.97,-0.38
2018-08-23,603987,0-点火启动(精选),5.11,-0.59,2.15,-0.39,-0.39
2016-01-14,603368,0-点火启动(精选),22.78,-5.0,-5.0,-5.0,-5.0
1998-07-08,000702,2-极致缩量(精选),6.44,1.55,3.57,0.62,-2.02
2010-07-06,000702,0-点火启动(精选),5.23,0.96,4.02,4.21,5.74
2017-05-18,000702,2-极致缩量(精选),9.45,1.48,-2.12,-0.42,10.0
2023-09-19,601138,0-点火启动(精选),17.26,-0.46,8.46,10.0,10.0
2023-10-27,601138,1-共振金叉(精选),12.85,4.12,3.58,5.29,10.0
2024-08-09,601138,0-点火启动(精选),19.57,-0.77,3.01,4.34,1.28
2024-08-12,601138,2-极致缩量(精选),19.42,0.72,3.09,3.71,0.31
2010-05-14,600551,0-点火启动(精选),7.77,-5.0,-5.0,-5.0,-5.0
2015-08-27,600551,0-点火启动(精选),9.96,5.12,-5.0,-5.0,-5.0
2017-11-24,600551,0-点火启动(精选),7.15,-1.96,-0.7,0.0,-5.0
2016-01-14,002301,0-点火启动(精选),10.81,-5.0,-5.0,-5.0,-5.0
2021-08-02,002301,0-点火启动(精选),7.95,1.13,-1.26,-0.38,-2.14
2022-04-29,002301,0-点火启动(精选),5.22,4.79,6.13,10.0,10.0
2011-06-03,000533,0-点火启动(精选),7.25,0.28,-2.21,-0.83,-5.0
2011-08-12,000533,0-点火启动(精选),6.12,4.41,3.27,1.96,5.88
2017-05-26,000055,0-点火启动(精选),6.45,-0.47,-1.86,-1.4,10.0
2017-05-31,000055,2-极致缩量(精选),6.42,-1.87,-1.56,1.87,10.0
2017-12-11,000055,0-点火启动(精选),5.67,-0.53,-1.41,-1.94,-5.0
2017-12-12,000055,0-点火启动(精选),5.64,0.89,-2.13,-1.24,-5.0
2018-05-04,000055,2-极致缩量(精选),5.6,1.43,0.36,2.5,-0.18
2002-11-28,000058,0-点火启动(精选),7.42,5.39,1.21,1.75,-1.21
2008-03-21,000058,1-共振金叉(精选),5.85,-2.91,-5.0,-5.0,-5.0
2008-08-15,600423,0-点火启动(精选),8.13,-5.0,-5.0,-5.0,-5.0
2019-08-12,600929,1-共振金叉(精选),6.13,-0.16,0.16,4.08,2.61
2022-03-18,603298,2-极致缩量(精选),7.81,1.79,2.82,2.82,3.2
2024-07-22,603298,2-极致缩量(精选),16.39,-4.7,-5.0,-5.0,-5.0
2021-01-28,002947,2-极致缩量(精选),18.93,-5.0,-5.0,-5.0,-5.0
2022-03-17,002947,1-共振金叉(精选),17.22,2.38,10.0,10.0,10.0
2022-02-08,002145,2-极致缩量(精选),7.05,2.7,0.43,0.28,5.53
2000-09-27,600827,2-极致缩量(精选),5.61,0.0,4.63,6.06,3.03
2010-05-13,600827,1-共振金叉(精选),12.96,3.55,-5.0,-5.0,-5.0
2012-07-27,600827,2-极致缩量(精选),7.31,0.0,0.14,0.41,2.19
2012-07-30,600827,1-共振金叉(精选),7.31,0.0,-0.82,2.19,0.14
2012-11-21,600827,0-点火启动(精选),5.55,-1.98,-2.88,-5.0,-5.0
2018-02-13,600827,0-点火启动(精选),10.14,1.18,2.96,2.96,2.86
2013-12-12,600256,1-共振金叉(精选),5.35,-3.36,-5.0,-5.0,-5.0
2017-05-11,000008,0-点火启动(精选),7.34,-0.95,-0.54,-0.82,-5.0
2019-08-14,603970,2-极致缩量(精选),7.02,-1.85,1.99,1.71,7.41
2024-08-26,603970,0-点火启动(精选),11.55,2.77,4.94,4.68,3.12
2001-02-14,000572,2-极致缩量(精选),5.75,-1.57,-5.0,-5.0,-5.0
2001-09-20,000572,2-极致缩量(精选),5.49,-1.46,-1.46,-5.0,-5.0
2010-12-31,000572,0-点火启动(精选),5.87,0.34,0.68,-2.39,-5.0
2010-07-06,600078,0-点火启动(精选),6.21,1.45,2.58,1.29,10.0
2011-12-20,600078,0-点火启动(精选),6.98,-3.87,-5.0,-5.0,-5.0
